codigo_tweet,resposta,classe
1221455252525912065,@g1 Existe hoje um defcit no contingente do CBMMG que chega a 2.300 militares. O número corresponde ao mínimo exigido por lei orgânica do estado de Minas Gerais. A expectativa é que em Março deste ano 500 novos militares sejam encorporados a instituição.,d
1221455252525912065,"@g1 Avisa lá que o ""corpo"" de bombeiros não tem contingente para atender 100% da população de forma onipresente. Imprensa de merda #G1",d
1221455252525912065,"@g1 Pelo amor de Deus, os bombeiros enfrentam cada coisa no dia a dia, enfrentam desafios que não sabemos, eles colocam suas vidas em risco para salvar outras, este argumento que ela propôs foi muito infeliz, mas construir casas em locais de risco n é um problema.",d
1221455252525912065,"@g1 Já não basta a sociedade querer a onipresença da PM, agora sobrou para os Bombeiros também?",d
1221455252525912065,@g1 porque com a cidade inundada os bombeiros não usaram a máquina de teletransporte.. uma falta grave..,o
1221455252525912065,"@g1 Criticam tudo e todos, menos quem autorizou a construção sem um parecer técnico.",d
1221455252525912065,"@g1 Ela falou no calor da emoção, mas.foi muito infeliz no comentário dela. Pois várias cidades e bairros de velo horizonte e região metropolitana no caos total com desabamentos para todos os lados e mesmo assim a culpa é dos bombeiros ??? Foda hein !!!",d
1221455252525912065,"@g1 É pq deve estar bem facil pra eles nesse momento!!!Entendo a dor de uma avó , mas entendo que todos os grupamentos estão sobrecarregados .",o
1221455252525912065,"@g1 #globolixo ñ decepciona nunca,querendo culpar @Bombeiros_MG ,o caos tomou conta de  Mg,eles não conseguem estar em todos os lugares ao mesmo tempo né!!!!#CassacaoEPrisaoDeMaia",d
1221455252525912065,"@g1 Certo... ela fala daqueles profissionais que arriscam suas próprias vidas (se enfiando no meio do fogo, de prédios desabando, de lama podre dos alagamentos) para salvar desconhecidos, enquanto deixam suas próprias famílias em casa sem saber se voltam? Esses bombeiros? Ah tá.",d
1221455252525912065,@g1 Dica do dia: não dependa do Estado,c
1221455252525912065,"@g1 Não vem culpar os bombeiros não, culpa no estado que não dá veículos suficientes e mão de obra suficiente! Aqui na minha cidade o efetivo é de 6 por turno e eles atendem 11 cidades e fazem oq podem! Mta ignorância ou desconhecimento de causa, dessa senhora.",d
1221455252525912065,@g1 Cidade toda esta um caos. Complicado conseguir dar conta de toda a região de BH!!,d
1221455252525912065,@g1 Agora a culpa é dos bombeiros. Vcs são um lixo mesmo g1,d
1221455252525912065,"@g1 Compreendo a dor da senhora e da Família, e presto minha solidariedade. Porém não se deve culpar os bombeiros por tais atos.",o
1221440152339238915,@g1 O limite foi atualizado.,c
1221440152339238915,"@g1 Vivemos em uma democracia né, cada um faz o que Quer, mas nesse quesito aí eu não prestaria a essas palhaçadas.",d
1221440152339238915,@g1 Aff! Burgueses ridículos!,d
1221440152339238915,"@g1 Idiotice sem limites, uma hora dá merda",d
1221440152339238915,@g1 Mds o chá de revelação tá fora de controle,d
1221440152339238915,@g1 PREGUIÇA,d
1221440152339238915,@g1 cafona,d
1221440152339238915,"@g1 Pobres, não façam isso... guarde a grana da idiotice para comprar flaudas para seu bebê.",d
1221440152339238915,@g1 Como assim estão presumindo o gênero? Azul menino e rosa menina?,o
1221440152339238915,@g1 Essa papagaiada só vai acabar quando começarem a acontecer tragédias...,d
1221440152339238915,@g1 E se for trans?,o
1221440152339238915,@g1 Revelou q o bebê é do dono da asa delta 🤣,o
1221440152339238915,@g1 Q merda,d
1221440152339238915,@g1 Os pobres invejosos vão opinar abaixo.,c
1221440152339238915,@g1 É um homem? Não É um pássaro? Não É um avião?  Não É só um chá revelação nas alturas mesmo,o
1221440152339238915,"@g1 Se for azul ,é menino ou menina?",o
1221440152339238915,@g1 Ô véi,o
1221440152339238915,@g1 Isso já está sem limites de tanta idiotice.,d
1221440152339238915,@g1 O brasileiro desconhece limite 😂,c
1221409954570964995,@g1 Pq elas jogam na cara?,d
1221409954570964995,"@g1 Faltou um ""com"" todos os homens...",o
1221409954570964995,"@g1 No meu ultimo ano de casamento, eu ganhava mais. Mas não me divorciei por isso: enqto eu tava em 2 empregos, ele me traía :(",o
1221409954570964995,"@g1 Qdo a mulher ganha mais, começa a se comportar exatamente como homens.",o
1221409954570964995,@g1 cornarada se revelando...,o
1221409954570964995,@g1 Pq boa parte das mulheres casam com o bolso e não com marido.. aí senão precisa do bolso pula fora .... fora o fato que elas depois querem um garotão do lado,d
1221409954570964995,@g1 Mulher bem sucedida geralmente se casa com cafajestes que não acrescentam nada na vida delas.,d
1221409954570964995,"@g1 Porque muitos de nós, homens, somos machistas e inseguros. Precisamos aceitar e incentivar o sucesso das mulheres, que são vencedoras por natureza! Tô casado há 30 anos com uma mulher super competente, vencedora, Advogada-Chefe Jurídico grande banco! É só respeitar e apoiar!👍☺️",c
1221409954570964995,@g1 Patriarcalismo?! Pq homens se sentem intimidados por mulheres líderes de si mesmas e n suportam ver mulheres ocupando cargos e tendo renda no mesmo nível q o deles?!,c
1221409954570964995,@g1 Por que não aguentam ser chifradas,d
1221409954570964995,"@g1 Homem qdo ganha mais, é pra sustentar a familia. Mulher é pra sustentar a si mesma ( pq ate mesmo qdo ganha mais e divorcia, depende da pensão do marido) kkkkkk https://t.co/KK2e5liQCl",d
1221409954570964995,"@g1 Já ouviram falar do caso Ricardo Ohara? Brasileiro, descendente de japoneses, casado há 10 anos.Viajou ao Japão e vendeu seu carro esportivo(laranjão)p/ pagar a faculdade de medicina da mulher. Ao graduar-se e trablhar na área,pede divórcio alegando “ñ estar+feliz nessa relação”.",d
1221409954570964995,@g1 Sem ler vou arriscar que é culpa dos homens. Bingo?,d
1221409954570964995,"@g1 Pelos menos os brasileiros não foram criados pra não serem os mantenedores e daí qdo a mulher vira a q poderá abastecer melhor a família, começam as brigas q acabam resultando na separação. Eu acho por ouvir amigas, etc. Nunca me casei.",c
1221409954570964995,@g1 @jairbolsonaro PRESIDENTE DO BRASIL ! #globolixo,o
1221409954570964995,"@g1 Porque mulher SEMPRE busca um parceiro que esteja acima delas. Dê poder a uma mulher e ela sempre irá querer algo melhor. O homem pode até ser INFIEL, mas permanece LEAL; a mulher não",d
1221409954570964995,@g1 Mulheres são menos dependentes. Inclusive afetivamente.,d
1221409954570964995,@g1 A mulher começa a humilhar o marido e arruma outro no emprego.,d
1221409954570964995,@g1 Pq homem não aguenta viver com mulher forte e bem sucedida.,c
1221409954570964995,"@g1 Minha irmã conseguiu um emprego melhor que o marido e ele ficou incomodado por ela ganhar mais q ele, homem = lixo",c
1221409954570964995,@g1 Pq muié não presta.,d
1221409954570964995,@g1 O feminismo quer as mulheres maltratando os homens.,d
1221409954570964995,@g1 Porque elas percebem que é melhor viver sozinhas,c
1221409954570964995,"@g1 Pq eles continuam casados, traindo suas  mulheres com outras",o
1221409954570964995,@g1 Porque depois que elas arranjam uma grana melhor mete o pé na bunda do cara que sustentou elas.Agora quando o homem arranja um emprego melhor ele usa pra melhorar a vida de ambos,d
1221409954570964995,@g1 porque quem preza pela família é a mulherrr...,o
1221409954570964995,@g1 Caráter chama,o
1221391079049703424,"@g1 Depois dessa notícia, o mundo nunca mais será o mesmo!!!!!",d
1221391079049703424,"@g1 Como tudo hoje em dia é assédio , moça acho que o fotógrafo te assediou , tem alguém ângulos estranhos nessas fotos .",d
1221391079049703424,@g1 É mesmo? https://t.co/v2HJDkqoU9,d
1221391079049703424,"@g1 Igualmente os ""conselhos"" q Sílvio Santos dava para Ganzarole?🤔😆",d
1221391079049703424,@g1 Sei....,d
1221391079049703424,@g1 Obrigado Faustão!Vc e o Gugu grantiram várias gerações de héteros 😂😂😂😂,o
1221391079049703424,"@g1 ""Mas o diferencial é chegar lá bem branquela e arrasar no samba tanto quanto uma negra (risos)."" ok",d
1221391079049703424,@g1 https://t.co/se42RRcWip,e
1221391079049703424,@g1 Que talento!,c
1221391079049703424,@g1 Iiiiiiiiiiiiiiiiii,e
1221391079049703424,@g1 Faustão é um anjo em nossas vidas,c
1221391079049703424,@g1 Por que li essa manchete mesmo???,d
1221391079049703424,@g1 https://t.co/XgUdTFKC4s,e
1221391079049703424,@g1 Um foda-se se todo coração...,d
1221391079049703424,@g1 @faustanetes,e
1221391079049703424,@g1 meu mais sincero foda-se,d
1221251408986439681,@g1 Vivi a mesma coisa em 2014. Meu pai achou minha mãe pelo face(ñ se viam desde 1990) e ela resolveu contar que eu era filha dele. Depois de muita confusão ele me mandou msg pelo inbox me informando. Fizemos o dna e hoje estamos construindo nossa relação ❤️,c
1221251408986439681,@g1 Meu sonho... encontrar minha irmã e pode dizer tudo isso...,c
1221251408986439681,@g1 E o susto?,o
1221251408986439681,@g1 @milenamcs_s,e
1221251408986439681,@g1 Que história!,c
1221251408986439681,"@g1 Eu recebi uma mensagem via WhatsApp de um homem dizendo, que mim conhecia, que minha vó tinha dado meu número pra e ele perguntei o nome da minha vó ele disse errado,  depois nem falei mais nada. Kkkkkk",c
1221251408986439681,"@g1 A mãe dela foi sacana, hein !!",d
1221251408986439681,"@g1 Porém nunca tive um retorno. É muito difícil viver sem saber quem é o seu ascendente, como ele é fisicamente.. com quem pareço mais.. se tenho irmãos, sobrinhos. Sorte a dessa jovem que seu pai foi a sua procura ..",c
1221251408986439681,"@g1 Procuro meu pai desde a adolescência, me nhã mãe apenas diz que ele se chama Valdir Pereira Gomes e morava em Fortaleza e os dois trabalhavam juntos no antigo mercado RONCI, que veio a falência.Nunca consegui nenhuma informação além dessa. Mandei cartas para vários programas 👇",c
1221251408986439681,@g1 Torcendo pro meu pai fazer uma dessa,c
1221251408986439681,@g1 A mãe dela foi uma grandississima FDP,d
1221251408986439681,@g1 Aconteceu comigo kkkkkk,c
1221251408986439681,"@g1 Também, né? “Oi, eu sou teu pai biológico, bora fazer um DNA aí?”Isso é forma de abordar qualquer pessoa e ainda num assunto delicado como esse? Homem com ZERO NOÇÃO!",d
1221251408986439681,"@g1 Ele manda um textão, ela responde: '' Olá boa tarde ''.Mulher sendo mulher",o
1221251408986439681,@g1 Nas mensagens ela não parece muito assustada,d
1221251408986439681,"@g1 tb bro, dessa maneira aí até o Jack Estripador se assustaria. kkkkkk",o
1221237641158516736,@g1 medo,c
1221237641158516736,@g1 Vai com calma com esse coronavirus peguei uma loirinha aqui da rua ontem vou fuder ainda caralhoo,o
1221237641158516736,@g1 Meu deus ..cada hora que passa aumenta mais..... :(Parece resident evill,c
1221237641158516736,@g1 É só Deus jogando Plague Inc https://t.co/XFeedpxNbf,o
1221237641158516736,@g1 Com a grande população na china essa doença me deixa preocupado se vai virar uma epidemia :/,c
1221237641158516736,@g1 Meme https://t.co/03CXqb9ZeV,o
1221237641158516736,@g1 Aparelho da guerra mundial z,o
1221237641158516736,@g1 Cê tá doidu não era 43..,d
1221237641158516736,@g1 @allanzitio,e
1221237641158516736,"@g1 O carnaval será a invasão do coronavirus no Brasil, com a vinda d vários gringos. aguardando.....Carnaval é uma bosta mesmo...",o
1221237641158516736,"@g1 Deixa eu com meu miojo, pão com ovo e café com farinha msm em, chega de invenção",o
1221237641158516736,@g1 Se a China não isolarem esse vírus até o meio do ano o Japão vai se complicar para a olimpíadas.,c
1221237641158516736,"@g1 O medo do fim da humanidade é real, eu ainda nem terminei a escolaaaa",c
1221237641158516736,"@g1 Bom , plague inc tá evoluindo mas para espalha mais rápido  poderia contaminar os pombos  ae doença  iria espalhar mais rápido  a taxa  de fatalidade é  baixa  então os países  do exterior  não pensar uma cura , ainda dá!",c
1221237641158516736,@g1 Em um país com bilhões de habitantes o que são 50 pessoas?,d
1221237641158516736,"@g1 fechem esse país e o mantenham em quarentena, não dei a espalhar essa porra não",o
1221237641158516736,@g1 ORDEM MUNDIAL.,c
1221237641158516736,@g1 Ebola,c
1221237641158516736,@g1 Colocaram o nome de uma cerveja foda em uma doença kkkk.. pq corona ?🤔,d
1221237641158516736,@g1 Chernobyl 2?,o
1221237641158516736,"@g1 Se fala 50, deve ser 300",d
1221198560340824064,@g1 A Vale recupera o valor de mercado e a gente recupera a certeza de que esse país começou e terminará errado,d
1221198560340824064,"@g1 tanto volta a dar lucro, que vai reparti-lo com seus acionista um valor equivalente a mais que o dobro proposto para pagar as indenizações as famílias de Brumadinho.https://t.co/tTjA8fFTtn",d
1221198560340824064,"@g1 Tragédia não, crime! Vale assassina!",d
1221198560340824064,@g1 REVOLTANTE,d
1221198560340824064,@g1 $$$ #Vale 😱😱😱😱😱 #Brumadinho ☠️☠️☠️☠️☠️ #Vala,e
1221198560340824064,@g1 Disgraça de empresa!!!,d
1221198560340824064,@g1 Problema é que aqui bandido  ao vai preso mesmo nem é indiciado aí da qu o crime seja público aos olhos de TODOS como este da Vale,d
1221198560340824064,@g1 Não vou investir nunca nessa empresa! #ValeAssassina,d
1221198560340824064,"@g1 É o que importa pra ela,  o Lucro. Enquanto isso as familias sofrem,  a natureza sofre,  um ecossistema inteiro devastado e ngm foi preso.",d
1221198560340824064,"@g1 Neoliberais, Guedes, Bozistas, TODOS QUE ESTÃO SOBRE A LAMA, tem orgasmos múltiplos com essa notícia.Em tempo:Nenhuma estatal brasileira produziu tal desastre, com tal descaso. Já os tais liberalóides...🔥🇧🇷🔥 @blogdopannunzio @Miltonneves @VillaMarcovilla",d
1221198560340824064,@g1 E qual o lucro das familhas devastada não tem dinheiro q pague oq eles tinha la num hum msm,d
1221198560340824064,@g1 piada,d
1221198560340824064,@g1 @valeglobal você quer saber a respeito de alquimia,o
1221198560340824064,"@g1 E as pessoas que perderam suas casas, suas vidas...conseguiram recuperar alguma coisa!?",d
1221198560340824064,@g1 Vergonha em...,d
1221198560340824064,@g1 E os responsáveis vão pra cadeia quando???,d
1221198560340824064,"@g1 ""Vamos celebrar a estupidez humanaA estupidez de todas as naçõesO meu país e sua corja de assassinosCovardes, estupradores e ladrõesVamos celebrar a estupidez do povo""",o
1221198560340824064,@g1 E não indenizou ninguem até hoje? VERGONHA,d
1221198560340824064,"@g1 o bom do livre mercado é que ce pode matar ser humanos, continuar lucrando e ainda vai ter um monte de retardado querendo mais empresas que nem q sua",d
1221198560340824064,"@g1 E a cidade q se foda né, impunidade q não muda. Pode mudar de partido, político e os caralho e nada melhora pra população",d
1221198560340824064,@g1 Imagino esse cara tipo aqui era minha casa,o
1221198560340824064,@g1 é muita palhaçada,d
1221183461852975106,"@g1 Se eles tem tanto dinheiro assim, deveriam investir pra criar suas florestas então, porque acabaram com todas de lá",d
1221183461852975106,@g1 A minixtra https://t.co/7YRBelctMx,e
1221183461852975106,@g1 https://t.co/HKtRwtBMja,e
1221183461852975106,@g1 Entschuldigung wir haben eine arsch hier,e
1221183461852975106,@g1 Estranho é que ela ainda tenha dúvidas disso!!!!,d
1221183461852975106,@g1 Meio ambiente na Alemanha?Eles não tinham torrado todas as árvores pra se aquecer?,d
1221183461852975106,@g1 SÓ EU TENHO NOJO DA CARA DO PR ?????,o
1221183461852975106,@g1 https://t.co/7ymjkqFTUT,e
1221183461852975106,@g1 Tá certíssima! nao tem que dar dinheiro pra madeireiros e garimpeiros destruírem a floresta,c
1221183461852975106,@g1 Melhor atitude,c
1221183461852975106,"@g1 Violação de direitos humanos, terrorismo, tortura, perseguição política, imposição de censura, gravíssimos crimes contra humanidade,...Não se pode confiar em mais uma administração sem comprometimento, transparência e criminosa.@UN @hrw @UNHumanRights @WhiteHouse #BoycottBrazil",c
